letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
HAVE A BREAKFAST!,0.394981596,0.37609371,0.402893314,0.383278405,0.289442077,0.322664196,0.174328647,0.275392308,0.276617551,0.162272615,0.244425634,0.902521992,0.099823995,0.185724641,0.99130497,0.165845514,0.099823995,0.201446657,0.885958235,0.203893918,0.080857966,0.228404939,0.799325624,0.148336737,0.280502364,0.185724641,0.822457359,0.424952189
HAVE A BREAKFAST!,0.385766005,0.347782736,0.386934574,0.380547782,0.288519938,0.321506965,0.129163266,0.255817635,0.270124561,0.164455528,0.236516695,0.945703118,0.078960003,0.176559934,1.019249733,0.167563624,0.078960003,0.196827397,0.893811645,0.197263822,0.095475312,0.216489283,0.81376239,0.137858735,0.292736451,0.181365163,0.813339574,0.428235505
HAVE A BREAKFAST!,0.38006743,0.357277862,0.403576692,0.403739305,0.304367531,0.326562007,0.089975394,0.232378248,0.247956818,0.142032704,0.247691954,1.032065119,0.048158819,0.163649093,1.08006943,0.183919441,0.048158819,0.212096963,0.928971432,0.205388635,0.147918636,0.224914166,0.847381444,0.152721963,0.351536349,0.189428281,0.841967639,0.500699668
HAVE A BREAKFAST!,0.39404978,0.379521669,0.447213595,0.426904798,0.33193898,0.332973812,0.021417647,0.164929788,0.172674589,0.094091503,0.23859297,1.078075928,0.162830468,0.131505049,1.240616154,0.225140119,0.162830468,0.223606798,1.038347311,0.188912872,0.108577119,0.230675116,0.959022821,0.169456768,0.296230136,0.174129552,0.965173369,0.462987903
HAVE A BREAKFAST!,0.379205458,0.350484873,0.431257714,0.410897154,0.32335562,0.316836827,0.038099558,0.120481381,0.153731835,0.087556481,0.230376343,1.040896555,0.209114171,0.116266093,1.248178532,0.211486868,0.209114171,0.222360784,1.072237757,0.193919826,0.136375664,0.229092899,0.969903181,0.168512497,0.29642154,0.179715256,0.971351949,0.464918043
HAVE A BREAKFAST!,0.401968393,0.324406047,0.411062716,0.40416296,0.309815242,0.336823042,0.093809282,0.095723955,0.145702792,0.085193202,0.232239387,1.109905094,0.240397343,0.055539173,1.345759365,0.266696906,0.240397343,0.209222605,1.106466693,0.195782244,0.149088103,0.229092899,0.984939897,0.175112963,0.319119337,0.179715256,0.977728864,0.493321237
HAVE A BREAKFAST!,0.401060545,0.349346584,0.423548153,0.402275445,0.306776193,0.347946926,0.028108237,0.143324447,0.164887249,0.085419882,0.247025339,1.147021093,0.088886049,0.119058131,1.230829669,0.208679091,0.088886049,0.219108538,1.052111543,0.18356004,0.162044153,0.224969208,0.965092263,0.17737952,0.345601566,0.173806422,0.961836248,0.517796857
HAVE A BREAKFAST!,0.398933489,0.360144613,0.434325976,0.419692759,0.323369831,0.324538817,0.044054834,0.120354506,0.154613471,0.087028527,0.229122329,1.046380066,0.145951277,0.153846154,1.182115244,0.180990045,0.145951277,0.220596287,1.092632671,0.195814186,0.107030936,0.227151124,0.992516376,0.179017701,0.261809814,0.170206975,0.99192002,0.440816886
HAVE A BREAKFAST!,0.394454049,0.357195951,0.4248136,0.41025701,0.321440723,0.329343239,0.048349252,0.137604384,0.171350187,0.094991209,0.232277779,1.024661997,0.164387458,0.146171553,1.177679014,0.177514857,0.164387458,0.2124068,1.070365526,0.190473964,0.08756422,0.225744932,0.962259446,0.178303232,0.232478972,0.174325708,0.964491845,0.410484867
HAVE A BREAKFAST!,0.401411229,0.37266397,0.432985539,0.425256459,0.329230807,0.330371992,0.055298826,0.144201695,0.171885425,0.101271554,0.232801336,1.025319286,0.155503722,0.160124387,1.166025775,0.176343704,0.155503722,0.219915473,1.065086432,0.193150494,0.082592998,0.233306001,0.970005568,0.179516559,0.240162096,0.174870241,0.981696434,0.419296057
HAVE A BREAKFAST!,0.404605027,0.37083672,0.431288232,0.417179926,0.321390531,0.336806618,0.055130496,0.162539696,0.186643709,0.104379011,0.250408812,1.088460854,0.107033139,0.152904484,1.169214507,0.171498585,0.107033139,0.218925904,1.048817765,0.197359356,0.064871878,0.232495277,0.959333991,0.165391487,0.262087384,0.175806913,0.971611447,0.419861346
HAVE A BREAKFAST!,0.367571171,0.361710286,0.425758503,0.405552166,0.314900381,0.300808167,0.163574786,0.224674686,0.241100798,0.136042042,0.241985575,0.979901461,0.029237766,0.190382541,1.002923577,0.149083941,0.029237766,0.196568267,0.986335951,0.211241597,0.128779002,0.228915093,0.868538842,0.151642289,0.314900381,0.184915871,0.884146381,0.464227233
HAVE A BREAKFAST!,0.36954163,0.352454046,0.415303222,0.395174004,0.306378759,0.287307068,0.185729247,0.255534097,0.263970858,0.154080887,0.22077116,0.933527917,0.068611961,0.177689037,0.982993245,0.148719901,0.068611961,0.185182179,0.953123955,0.209548456,0.097240861,0.216689324,0.844969021,0.148719901,0.280951036,0.173879736,0.868721569,0.4268684
HAVE A BREAKFAST!,0.389609707,0.370042836,0.426494369,0.41258991,0.322243021,0.306188337,0.167656737,0.227814667,0.2553151,0.143070513,0.22944907,0.941952354,0.125111534,0.185972691,1.014345924,0.157966105,0.125111534,0.194271287,0.986350693,0.214194253,0.066340632,0.225617047,0.8688315,0.159405164,0.232772639,0.182251734,0.903962169,0.387097276
HAVE A BREAKFAST!,0.38612254,0.358389393,0.408207129,0.387842006,0.312204209,0.30276115,0.16523223,0.235735527,0.245375011,0.144950357,0.213376899,0.921003676,0.134562361,0.177129227,1.013936838,0.165597923,0.134562361,0.185904901,0.961932194,0.198900068,0.068689975,0.216286505,0.864073246,0.160779045,0.228614056,0.178828619,0.884165025,0.388205763
HAVE A BREAKFAST!,0.385979823,0.379426028,0.423224629,0.415296824,0.319882217,0.300421129,0.153799089,0.236632851,0.251990445,0.142798869,0.235509929,0.92660953,0.12267412,0.18287178,1.036723726,0.172544531,0.12267412,0.192540329,0.965387953,0.204456866,0.103959146,0.21722332,0.873784404,0.166530668,0.27527237,0.186952027,0.884085319,0.44180041
HAVE A BREAKFAST!,0.401948842,0.37977425,0.42239941,0.409380294,0.334039976,0.312695793,0.157453959,0.234389668,0.244576231,0.13984181,0.218356342,0.919293832,0.141533506,0.181775806,1.036578144,0.176797731,0.141533506,0.202424809,0.960381387,0.200158604,0.084733055,0.226821159,0.879264414,0.16192515,0.252633884,0.18437583,0.916354989,0.413285901
HAVE A BREAKFAST!,0.4009544,0.382790884,0.425081437,0.412178112,0.337236637,0.320028275,0.169080287,0.238625811,0.247451913,0.135102665,0.235665487,0.908037434,0.135102665,0.18494423,1.022237154,0.181108564,0.135102665,0.200720232,0.956503317,0.205994411,0.101663235,0.224911146,0.870786042,0.16815508,0.269699665,0.189937998,0.916587478,0.43635492
HAVE A BREAKFAST!,0.401946683,0.373859471,0.409442302,0.403336704,0.317693358,0.308396484,0.189752784,0.257711917,0.267166491,0.15609216,0.232197973,0.896098446,0.122928339,0.186879828,0.991625694,0.171469787,0.122928339,0.189457602,0.939059512,0.208937999,0.090807274,0.226091786,0.846134407,0.154651279,0.262943361,0.192873286,0.871014191,0.416982145
HAVE A BREAKFAST!,0.408922062,0.38556216,0.408604241,0.402148936,0.31686683,0.323819032,0.16494727,0.24400309,0.259413185,0.144431294,0.233191092,0.920950411,0.161880857,0.185295132,1.029969244,0.189259113,0.161880857,0.195054097,0.95067858,0.214278202,0.056169765,0.225421257,0.86078595,0.15424893,0.24400309,0.193621612,0.888769536,0.396197733
HAVE A BREAKFAST!,0.410087963,0.395548781,0.430402583,0.406174349,0.315099437,0.323948069,0.175832977,0.244270469,0.266209125,0.154846315,0.250870556,0.929808754,0.136172676,0.191333873,1.024413742,0.182694816,0.136172676,0.194002004,0.976348789,0.222808949,0.086123162,0.230583679,0.856550343,0.164616159,0.261196371,0.19849252,0.878642661,0.424172319
HAVE A BREAKFAST!,0.397469726,0.387608546,0.428127632,0.404478604,0.321119806,0.2903642,0.184314954,0.246367846,0.262485186,0.150061262,0.234532847,0.870686686,0.166584161,0.19256911,1.010759425,0.179258938,0.166584161,0.196296306,0.966290576,0.231880103,0.120390109,0.231956317,0.845034739,0.157419268,0.256766462,0.190353476,0.882061839,0.41372453
HAVE A BREAKFAST!,0.329924387,0.408015471,0.427130117,0.3813474,0.284838961,0.19867114,0.16674705,0.161672688,0.156993506,0.122110494,0.103444747,1.049598852,0.388073221,0.084289026,1.435970788,0.20173791,0.388073221,0.092713199,1.245745325,0.276716878,0.197564328,0.096423182,0.997145298,0.151303433,0.142650244,0.068181486,0.865328819,0.271597973
HAVE A BREAKFAST!,0.383581395,0.402415049,0.447915186,0.393538708,0.284156022,0.261978908,0.224395316,0.180338983,0.203424754,0.109029382,0.15162386,1.134352518,0.580127716,0.16575768,1.694015087,0.180027785,0.580127716,0.127518918,1.592006499,0.569297843,0.458432512,0.118398343,1.051014559,0.023679669,0.152729273,0.074881687,1.029180616,0.157429731
HAVE A BREAKFAST!,0.36815195,0.389425081,0.465748685,0.440679279,0.348589884,0.266592791,0.26689488,0.269299386,0.136728202,0.152338738,0.114254053,1.09161333,0.970972746,0.228508107,1.866106358,0.160579129,0.970972746,0.234082294,2.002093988,0.274045115,1.059852665,0.092420229,1.728091829,0.064731516,0.809691498,0.102349514,1.663370364,0.754251981
HAVE A BREAKFAST!,0.438488011,0.484731022,0.505809195,0.443259127,0.336100491,0.307027892,0.299579013,0.312311021,0.166536773,0.117759281,0.145569234,1.186424719,0.901247361,0.225030727,1.974005266,0.142321928,0.901247361,0.237494977,1.980624439,0.463366628,0.859841202,0.08373488,1.542631941,0.357007052,0.396502314,0.027911627,1.24980522,0.067220098
HAVE A BREAKFAST!,0.379478039,0.373485784,0.424015581,0.405624505,0.323634472,0.282250279,0.172705238,0.239399492,0.237811658,0.143274761,0.209967244,0.877178843,0.170194124,0.185307989,1.037045443,0.182026283,0.170194124,0.189261916,0.970619577,0.186512202,0.136503943,0.206159876,0.888899652,0.170598386,0.254260385,0.164325361,0.893286634,0.421408235
HAVE A BREAKFAST!,0.426495161,0.421234618,0.435962657,0.428258759,0.32493664,0.341615591,0.124050315,0.228187628,0.253237315,0.152239732,0.275111251,0.900278764,0.229833233,0.221907949,1.118700916,0.23470083,0.229833233,0.238944353,0.977737236,0.269109781,0.127791363,0.255582726,0.858897501,0.223178021,0.328397601,0.200495586,0.892500983,0.551476768
HAVE A BREAKFAST!,0.418130204,0.378954705,0.414879386,0.423259594,0.340367517,0.340864404,0.07913384,0.082279449,0.125121588,0.070058427,0.250243175,0.984692865,0.308410772,0.156655404,1.287679952,0.239883755,0.308410772,0.205698623,1.181577009,0.290901782,0.312770151,0.232903169,1.041493385,0.276126938,0.461425616,0.171853783,1.05180205,0.720650088
HAVE A BREAKFAST!,0.419390038,0.383205398,0.441448479,0.423629977,0.34689564,0.345174063,0.05525481,0.116096052,0.200713598,0.128284534,0.277886559,1.01522405,0.169978513,0.174517835,1.184863707,0.207463682,0.169978513,0.172802631,1.165473719,0.306068393,0.251586669,0.242237442,0.921564651,0.207284138,0.362843455,0.213478368,0.911040497,0.569602574
HAVE A BREAKFAST!,0.376748948,0.387412666,0.427777746,0.400674807,0.300648841,0.299542018,0.140384137,0.210128815,0.202070768,0.108333049,0.211808192,1.000730468,0.066548463,0.189283297,1.059542659,0.154358009,0.066548463,0.207264011,0.982779089,0.167564749,0.101799574,0.206729135,0.9233944,0.153639058,0.266193853,0.155358952,0.925047577,0.41946653
HAVE A BREAKFAST!,0.278467511,0.317951814,0.325274032,0.3112686,0.290007395,0.160424164,0.246420975,0.246762042,0.018341678,0.08304548,0.164052957,0.798758498,1.042736905,0.220863052,1.659339092,0.402264406,1.042736905,0.246420975,1.657716366,0.547184859,1.211245319,0.053474721,1.147271602,0.327336012,0.90545492,0.137867942,0.972281961,0.985769222
HAVE A BREAKFAST!,0.411684856,0.338486551,0.344622758,0.366624959,0.34299717,0.354810846,0.192423198,0.214077692,0.097474036,0.052862718,0.322635854,1.110117078,0.482182176,0.070922779,1.580409619,0.332867263,0.482182176,0.060272772,1.583809731,0.350850779,0.610215308,0.048737018,1.371377505,0.32155136,0.643102721,0.09529962,1.215612655,0.802747831
HAVE A BREAKFAST!,0.430774895,0.352083493,0.349215148,0.393880778,0.361596215,0.370016547,0.135482635,0.146194713,0.068203721,0.070914852,0.306045038,1.119579108,0.312749774,0.057173382,1.424135503,0.252968297,0.312749774,0.081629125,1.387695126,0.329773126,0.396267473,0.182528273,1.14917075,0.294317996,0.468521286,0.177287131,1.067321534,0.721887421
HAVE A BREAKFAST!,0.419083593,0.373815451,0.434554947,0.433573455,0.331696196,0.351040327,0.041281011,0.129312395,0.203285402,0.124272299,0.280741225,1.01564081,0.198514024,0.157869509,1.21415481,0.202760794,0.198514024,0.216725306,1.087159145,0.249400175,0.1612075,0.247900976,0.92979692,0.206405054,0.330892473,0.200383061,0.920587364,0.537049925
HAVE A BREAKFAST!,0.404528238,0.336587839,0.344470254,0.356096738,0.326538168,0.353749682,0.178955793,0.205892464,0.06937602,0.043025181,0.293076975,1.109432481,0.477947605,0.06937602,1.546095391,0.318502605,0.477947605,0.068028785,1.551115971,0.378279196,0.639615305,0.056097973,1.280098571,0.370116605,0.66054514,0.129075544,1.089140635,0.867893738
HAVE A BREAKFAST!,0.398083959,0.323606939,0.346051549,0.409214245,0.333306104,0.358115929,0.15549616,0.120582369,0.057161525,0.081842849,0.285807626,1.070615682,0.361521228,0.040419302,1.406219991,0.243188534,0.361521228,0.089471939,1.325974903,0.309148215,0.417318284,0.180760614,1.119330091,0.325870831,0.508866011,0.183006174,0.985518406,0.758010104
HAVE A BREAKFAST!,0.417216524,0.344960286,0.392188124,0.417216524,0.344960286,0.344960286,0.061249495,0.086619866,0.139670337,0.121267813,0.282013852,0.997295262,0.231130631,0.159719141,1.22792635,0.235631511,0.231130631,0.195998383,1.169977581,0.268940387,0.257539377,0.258411901,0.987618426,0.276370317,0.356722442,0.211466043,0.930428008,0.613596447
HAVE A BREAKFAST!,0.411062604,0.402310319,0.431312988,0.417868203,0.326365499,0.326365499,0.073298932,0.129575429,0.198042808,0.132141528,0.270561439,0.912932235,0.230046569,0.202403291,1.138908318,0.202403291,0.230046569,0.208612417,1.093358668,0.285065944,0.225028914,0.255233995,0.903169555,0.208612417,0.315270626,0.191140229,0.895102712,0.518301716
HAVE A BREAKFAST!,0.336156112,0.352398254,0.396865632,0.412129695,0.337194168,0.305662619,0.068262964,0.076320314,0.150333584,0.140727705,0.275176805,0.928476691,0.355033044,0.122112502,1.283361877,0.278543007,0.355033044,0.215866446,1.1406249,0.300667167,0.300667167,0.281455411,0.977376903,0.323799669,0.425207586,0.226916607,0.975229082,0.725324107
HAVE A BREAKFAST!,0.321440254,0.337860988,0.372359332,0.400616808,0.292352673,0.284115729,0.152223158,0.210818511,0.300995499,0.191460623,0.246533421,0.710389591,0.345641702,0.237907944,0.974703793,0.251491279,0.345641702,0.235903629,0.902144748,0.284115729,0.191955994,0.270766209,0.744718664,0.275632744,0.204878766,0.215716743,0.784464541,0.473615341
HAVE A BREAKFAST!,0.329122514,0.343989319,0.399481757,0.384249232,0.291499417,0.260320675,0.199190779,0.283252081,0.34779603,0.231400839,0.26499947,0.734866035,0.276667569,0.244317439,0.943636285,0.228730006,0.276667569,0.252097939,0.859718075,0.268291515,0.125700286,0.270247494,0.697104767,0.291499417,0.213649403,0.214059873,0.71353291,0.504195878
HAVE A BREAKFAST!,0.308310118,0.36397222,0.415414646,0.439641138,0.31020078,0.294736088,0.207204034,0.31261483,0.376382628,0.24962384,0.201895462,0.815199741,0.144506256,0.241459533,0.933201668,0.195591233,0.144506256,0.233009337,0.874710586,0.266456371,0.111185334,0.286982294,0.724839694,0.272653859,0.310469935,0.229032159,0.735705747,0.582917533
HAVE A BREAKFAST!,0.342871138,0.376378192,0.427043215,0.400036736,0.290935808,0.288144384,0.194335659,0.281175239,0.323463985,0.21170731,0.274832124,0.76447578,0.218538328,0.238165904,0.961568642,0.21170731,0.218538328,0.230324181,0.909497605,0.272415381,0.171435569,0.257153353,0.755095354,0.243655724,0.288144384,0.218538328,0.746876917,0.523510448
HAVE A BREAKFAST!,0.406827515,0.374868234,0.426409755,0.407306982,0.309755002,0.329893512,0.132535935,0.222477972,0.218583864,0.125579304,0.237745152,0.976298077,0.137167401,0.180214218,1.063008339,0.180214218,0.137167401,0.221598956,0.961187623,0.186389907,0.044178645,0.221069869,0.90094112,0.168806366,0.230407623,0.177595955,0.911151753,0.397607805
GOOD! GREAT JOB,0.385001905,0.318698753,0.383937381,0.380725953,0.316551162,0.304580762,0.130587924,0.265963717,0.252680041,0.214736744,0.235058264,1.115590863,0.078352755,0.182449604,1.083958437,0.958945817,0.078352755,0.218203004,1.902393122,0.432322955,0.9896118,0.208940679,1.84804753,0.421861657,1.167458966,0.207137313,1.675703106,1.273992125
GOOD! GREAT JOB,0.380019699,0.29873493,0.438696996,0.403930001,0.315621384,0.310917375,0.084801392,0.285724811,0.255213831,0.216201977,0.23350379,1.071177465,0.032573117,0.158276899,1.077596522,1.060114714,0.032573117,0.246161214,1.975654954,0.402248323,1.087614814,0.223178021,1.850546155,0.410085066,1.15839559,0.21414743,1.635517946,1.196172302
GOOD! GREAT JOB,0.392125242,0.301822913,0.419307161,0.381658764,0.290081095,0.309341447,0.139746221,0.281233845,0.2576793,0.222899281,0.244409051,1.114109809,0.078028552,0.169467185,1.043125247,1.098926425,0.078028552,0.254200778,1.978648231,0.434047777,1.075362434,0.219915915,1.841649112,0.456367296,1.169127079,0.202227685,1.619542486,1.252796986
GOOD! GREAT JOB,0.391538886,0.295184402,0.426842057,0.39671251,0.304381181,0.312114208,0.132358103,0.286895482,0.250215301,0.213421028,0.247445304,1.118894178,0.08056378,0.170985588,1.038738465,1.107672578,0.08056378,0.246747947,1.982867458,0.423667964,1.058864824,0.227364088,1.864400925,0.456367296,1.16044813,0.209619332,1.643412345,1.240171006
GOOD! GREAT JOB,0.387020403,0.301692975,0.419126645,0.396541722,0.313905376,0.309208273,0.117604009,0.277827192,0.249992826,0.213329149,0.233862214,1.116897733,0.06984303,0.169394228,1.063817333,1.063817333,0.06984303,0.231766964,1.955604828,0.413544014,1.063844305,0.212115125,1.8484939,0.453837456,1.181031332,0.202140625,1.639277582,1.275438429
GOOD! GREAT JOB,0.381896939,0.30815097,0.41807308,0.396257564,0.306566156,0.308986698,0.110222489,0.28375299,0.249928356,0.215449154,0.240462782,1.090201212,0.023938795,0.168083756,1.082552433,1.076474134,0.023938795,0.239028598,1.967369923,0.423182106,1.088859975,0.212098263,1.84710724,0.451485926,1.188386978,0.201995773,1.632425727,1.266382615
GOOD! GREAT JOB,0.393131374,0.295941799,0.419007435,0.399757446,0.30770563,0.302597343,0.101373285,0.277310064,0.251202293,0.209055433,0.220872615,1.076299407,0.05786654,0.17142431,1.062587339,1.074688984,0.05786654,0.229084371,1.952084652,0.407268979,1.109578516,0.212886611,1.854112872,0.44983944,1.224473791,0.195350375,1.625457084,1.281673931
GOOD! GREAT JOB,0.387020403,0.304909611,0.417274067,0.391076944,0.302452908,0.29143685,0.103038486,0.274397736,0.251023729,0.208430632,0.227013547,1.06373641,0.06428059,0.170911977,1.073724261,1.054633828,0.06428059,0.22839971,1.940580753,0.391076944,1.110301315,0.219821239,1.848819857,0.453141434,1.220814226,0.194766534,1.616858814,1.273502158
GOOD! GREAT JOB,0.378096344,0.30742432,0.427682878,0.408770317,0.301695415,0.290399283,0.109191409,0.277180675,0.261081046,0.219577989,0.218382818,1.052865723,0.059562985,0.172056241,1.066504413,1.082095985,0.059562985,0.238373965,1.956369506,0.421932718,1.135775012,0.228914833,1.876819035,0.454130744,1.269102038,0.196070506,1.627683761,1.295229748
GOOD! GREAT JOB,0.383130514,0.296466142,0.414170231,0.389725327,0.30475523,0.290678999,0.106425143,0.256305685,0.251172356,0.207050929,0.205403283,1.035774193,0.054266388,0.16245093,1.056239384,1.031637928,0.054266388,0.225887209,1.904103146,0.378969159,1.083369272,0.218754804,1.838061121,0.426896175,1.206529786,0.18813485,1.609889164,1.236113259
GOOD! GREAT JOB,0.377908358,0.283346141,0.416765626,0.403738468,0.307661473,0.29017973,0.101356594,0.256159281,0.237389804,0.190324139,0.200947873,1.018970884,0.062127751,0.168301562,1.02010665,1.043530004,0.062127751,0.226771202,1.890625705,0.317726484,1.091888686,0.211599496,1.822823109,0.392325426,1.180729071,0.197520257,1.608506189,1.196913092
GOOD! GREAT JOB,0.392741099,0.292023882,0.423211678,0.409493332,0.307113783,0.305718258,0.10160592,0.260866467,0.248391281,0.200944623,0.210447933,1.094133856,0.069906998,0.159412483,1.039624245,1.031957295,0.069906998,0.237709493,1.915279526,0.295868517,1.027924111,0.239118724,1.869162671,0.3273335,1.131813515,0.208552623,1.636275551,1.083896679
GOOD! GREAT JOB,0.375692989,0.305709864,0.425570947,0.410047387,0.312899322,0.292492595,0.10217234,0.262320713,0.259241447,0.204042171,0.213799088,0.994704616,0.055015875,0.169661361,1.044119099,1.049547729,0.055015875,0.226836266,1.910241069,0.293441393,1.100429781,0.242115779,1.887371676,0.331588904,1.206003473,0.20808894,1.643349985,1.118192819
GOOD! GREAT JOB,0.372935117,0.280189731,0.434309336,0.42076084,0.316442045,0.290872571,0.103250117,0.271022675,0.257138651,0.207838744,0.204098987,1.039193721,0.080054209,0.154227263,1.021852677,1.048315197,0.080054209,0.249475664,1.931106367,0.226563529,1.092752922,0.246493776,1.888074741,0.31262168,1.1543714,0.22105691,1.641599345,1.054381564
GOOD! GREAT JOB,0.368387612,0.289840749,0.42701995,0.413497636,0.315944403,0.292492595,0.094312929,0.279092092,0.263612652,0.198984388,0.218372848,1.019302253,0.061383961,0.154412922,1.045419814,1.047898514,0.061383961,0.249775982,1.933670627,0.211621112,1.106363871,0.246790505,1.886340455,0.326898584,1.153192787,0.213509975,1.619973088,1.030662166
GOOD! GREAT JOB,0.37624359,0.293682197,0.432702473,0.417099223,0.314280532,0.298656702,0.074329415,0.278225545,0.264308171,0.20506179,0.222988244,1.082762989,0.123882358,0.14124762,1.071077437,0.984003424,0.123882358,0.258436533,1.927810108,0.198211772,1.065474702,0.247392789,1.870664622,0.323045666,1.106623843,0.204312018,1.590815413,0.976488491
GOOD! GREAT JOB,0.387100157,0.307866976,0.439040194,0.408624037,0.313498252,0.292530292,0.094345993,0.278225545,0.261506238,0.2121248,0.204312018,1.026864442,0.077562624,0.163599775,1.052489813,1.040906721,0.077562624,0.258436533,1.944361131,0.210964053,1.111577557,0.247392789,1.868940998,0.315352999,1.130334023,0.20506179,1.604934074,1.00401282
GOOD! GREAT JOB,0.383810117,0.317299122,0.436085932,0.412916761,0.317200075,0.301871155,0.079275249,0.280280331,0.271394737,0.214189928,0.21637932,1.041436626,0.123831898,0.150414209,1.089104595,1.007887446,0.123831898,0.258101511,1.945880386,0.215651992,1.12470319,0.250314031,1.880846006,0.319076722,1.16132152,0.206724558,1.609931782,1.032406045
GOOD! GREAT JOB,0.392051365,0.312167438,0.42406839,0.408411407,0.31373909,0.302972262,0.054887191,0.277222179,0.26946224,0.213010566,0.22466972,1.063203981,0.130500703,0.123977527,1.131528433,0.943533332,0.130500703,0.25863507,1.923354611,0.190941492,1.071814227,0.247582843,1.860324007,0.319178934,1.100540627,0.21228776,1.593504337,0.984009877
GOOD! GREAT JOB,0.378662647,0.335831675,0.447213595,0.415510563,0.327469408,0.290646888,0.112070382,0.289217559,0.274399103,0.215734284,0.239540523,0.995527134,0.08142812,0.182078812,1.057269868,1.093551971,0.08142812,0.25375723,1.968382535,0.201998305,1.174183022,0.257498325,1.901428083,0.335831675,1.193570065,0.208215087,1.620418802,1.050221222
GOOD! GREAT JOB,0.385024578,0.29068201,0.42764973,0.412182186,0.318048234,0.292023706,0.054284774,0.273190682,0.25778707,0.217692317,0.20162916,1.06288332,0.159118633,0.122616805,1.110288231,0.929593898,0.159118633,0.252483455,1.910383992,0.198775419,1.073271837,0.243510925,1.839905918,0.302045787,1.101232716,0.209957784,1.591356404,1.00096177
GOOD! GREAT JOB,0.404309116,0.329467813,0.441081941,0.417440457,0.32067515,0.301792023,0.088521661,0.291286964,0.275419439,0.216980961,0.229216719,1.036863108,0.064613954,0.157457479,1.097032942,1.068559911,0.064613954,0.264352906,1.967198417,0.205424541,1.125670203,0.251656469,1.892767266,0.337080444,1.142238186,0.209756258,1.611706484,1.009302229
GOOD! GREAT JOB,0.393831267,0.318386613,0.436085932,0.412916761,0.317991592,0.301871155,0.088632423,0.279269499,0.271394737,0.222536229,0.215651992,1.023756281,0.087562375,0.153924691,1.095863836,1.046703509,0.087562375,0.250314031,1.946913609,0.203816033,1.131083073,0.254793166,1.89573958,0.340975739,1.172094677,0.223241128,1.638237934,1.076801868
GOOD! GREAT JOB,0.388923564,0.320480409,0.423683481,0.394188553,0.301789534,0.305135531,0.110104845,0.276349834,0.269586578,0.209321247,0.224362344,1.017084824,0.047717115,0.176983267,1.053784389,1.089841202,0.047717115,0.25540315,1.94221127,0.245701507,1.136688849,0.245200075,1.869808711,0.390817683,1.177454882,0.207698006,1.598788002,1.111201706
GOOD! GREAT JOB,0.386322862,0.315299454,0.426747009,0.4055404,0.310314957,0.295067767,0.085056607,0.284741479,0.270360267,0.222390204,0.222530381,1.045610699,0.078973077,0.151907747,1.113772401,1.067656421,0.078973077,0.253821976,1.972762642,0.277756295,1.141618589,0.246846141,1.898575847,0.418855214,1.198154583,0.218428739,1.645314559,1.179874688
GOOD! GREAT JOB,0.388983412,0.309090744,0.43159321,0.40388998,0.295341902,0.298761164,0.074432293,0.275052808,0.254113587,0.213430264,0.215439739,1.014635893,0.106715132,0.144670373,1.118219796,1.04609079,0.106715132,0.245237807,1.946309179,0.300712195,1.131381732,0.237458587,1.862708506,0.4272209,1.186073908,0.213430264,1.606159274,1.167530349
GOOD! GREAT JOB,0.385702827,0.305927129,0.42257214,0.39656557,0.296722726,0.289576582,0.093453863,0.276546967,0.255356865,0.221178885,0.209814652,1.043206796,0.072470524,0.167774359,1.071750273,1.066451378,0.072470524,0.222906352,1.929508351,0.327088519,1.136915309,0.223303101,1.860295323,0.436718988,1.233626386,0.212469755,1.633998657,1.270761724
GOOD! GREAT JOB,0.37117007,0.317352468,0.424949347,0.396690585,0.297655127,0.296455706,0.08615569,0.27784375,0.263021905,0.229115826,0.221873902,1.059091396,0.087861908,0.175723817,1.083590627,1.04489484,0.087861908,0.216317704,1.939601668,0.365121266,1.126341902,0.215905539,1.865106519,0.45157418,1.239612421,0.205621704,1.642842389,1.296280995
GOOD! GREAT JOB,0.374944735,0.319334705,0.431038609,0.40188181,0.308347372,0.302168213,0.1009825,0.286651656,0.26148818,0.22827019,0.235514624,1.096359488,0.055893461,0.173213589,1.077514469,1.075132189,0.055893461,0.239977403,1.979991277,0.39634344,1.102391367,0.23083799,1.881017214,0.46065344,1.207355393,0.206724558,1.648119614,1.267378459
GOOD! GREAT JOB,0.376192154,0.315911268,0.416783358,0.393096841,0.298381338,0.302591685,0.11608335,0.287534761,0.253607606,0.218320593,0.240752224,1.080604576,0.046660894,0.180553984,1.058626306,1.086198957,0.046660894,0.232166701,1.963612137,0.402490189,1.10337196,0.222591327,1.864195953,0.451221975,1.210804212,0.206548096,1.63998094,1.271860744
GOOD! GREAT JOB,0.388413814,0.292590419,0.412881192,0.388561809,0.297365732,0.303015755,0.129791593,0.269259041,0.242640186,0.213525302,0.237369978,1.083555733,0.061132116,0.17505574,1.026806799,1.077036164,0.061132116,0.221974539,1.925568355,0.388561809,1.05767123,0.212445521,1.835968777,0.452542852,1.171859039,0.204165217,1.632793638,1.261729877
